Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_18_910.jpg;0;1;0;2.667712;104.1238;89.58878;1.351451;37.68567;-0.001383552
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_18_977.jpg;0;1;0;2.724576;104.2535;89.68819;1.347813;37.67327;-0.00136268
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_19_044.jpg;0;1;0;2.766785;104.4299;89.82317;1.351624;37.65617;-0.001264577
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_19_111.jpg;0;1;0;2.808562;104.5646;89.92618;1.357538;37.64245;-0.001405065
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_19_176.jpg;0;1;0;2.864488;104.7012;90.03066;1.360885;37.63021;-0.001429567
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_19_243.jpg;0;1;0;2.906277;104.8865;90.17225;1.361187;37.61422;-0.001430741
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_19_310.jpg;0;1;0;2.947907;105.0279;90.28022;1.366211;37.60152;-0.001340272
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_19_376.jpg;0;1;0;3.002913;105.1712;90.38966;1.370132;37.58751;-0.001453165
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_19_443.jpg;0;1;0;3.044247;105.3654;90.53778;1.369197;37.57055;-0.001463679
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_19_510.jpg;0;1;0;3.085867;105.5134;90.65065;1.375025;37.55643;-0.001469127
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_19_576.jpg;0;1;0;3.139823;105.6633;90.7649;1.375452;37.54253;-0.001492986
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_19_644.jpg;0;1;0;3.180383;105.8664;90.91956;1.382487;37.52298;-0.001521814
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_19_709.jpg;0;1;0;3.221135;106.021;91.03722;1.384714;37.5102;-0.001074895
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_19_776.jpg;0;1;0;3.274945;106.1775;91.15627;1.386912;37.4938;-0.001542687
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_19_844.jpg;0;1;0;3.315076;106.3892;91.31728;1.393381;37.47318;-0.001564309
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_19_910.jpg;0;1;0;3.355401;106.5503;91.43967;1.396513;37.45837;-0.001471756
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_19_976.jpg;0;1;0;3.408642;106.7133;91.56346;1.398704;37.44371;-0.001112905
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_20_044.jpg;0;1;0;3.44834;106.9337;91.7307;1.404567;37.42072;-0.001496581
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_20_110.jpg;0;1;0;3.48792;107.1012;91.85773;1.407063;37.40535;-0.001149472
